Date,BTC,ETH,XRP,LTC,EOS,ADA,DOGE,TRX,XLM,ZEC,ZRX,ETC,VET,DASH,IOTA,NEO,QTUM,KNC,MANA,XMR,BNB,ICX,LINK,ATOM,ALGO,BAT,OMG,REP,ARDR,SNT,BTS
2020/9/9,"10,224.60",351.1,0.23904,47.834,2.7512,0.093323,0.002781,0.03396,0.07827,59.86,0.4593,5.0795,0.012835,75.57,0.28532,17.2902,2.439,1.21397,0.0774,83.978,24.49,0.41389,12.34,5.3196,0.4131,0.25676,3.8366,16.84,0.05889,0.02877,0.04963
2020/9/10,"10,339.70",367.92,0.24312,48.669,2.7763,0.097011,0.002805,0.033002,0.08113,62.02,0.47081,5.217,0.012999,77,0.29881,18.4476,2.6214,1.23163,0.0821,85.073,24.53,0.45698,12.52,5.3192,0.4143,0.26588,3.8181,16.82,0.06635,0.029821,0.0357
2020/9/11,"10,390.20",373.72,0.24257,48.927,2.7849,0.096932,0.002796,0.033506,0.08371,63.34,0.52961,5.2595,0.013241,77.08,0.2917,20.3344,2.8151,1.21856,0.0854,83.641,25.4,0.4468,12.44,5.3386,0.4111,0.26385,3.8146,18.65,0.06691,0.030573,0.03378
2020/9/12,"10,441.90",387.98,0.24748,50.828,2.804,0.097661,0.002815,0.032712,0.08385,65.62,0.51525,5.2698,0.013425,79.34,0.29889,21.7161,2.8542,1.31679,0.0849,86.074,28.5,0.49375,12.72,5.6027,0.4089,0.2739,4.0746,18.06,0.06808,0.031123,0.03157
2020/9/13,"10,326.00",365.71,0.24206,48.156,2.7232,0.095022,0.002783,0.030638,0.07998,62.45,0.48838,5.1221,0.012808,75.41,0.28062,20.3017,2.6478,1.22621,0.0817,85.408,31.16,0.481,12.06,5.3192,0.3758,0.25771,3.8127,17.28,0.06318,0.030334,0.02927
2020/9/14,"10,675.30",376.7,0.2457,49.081,2.7318,0.096628,0.00279,0.030399,0.08017,63.25,0.47334,5.1913,0.012844,75.07,0.28375,22.0203,2.6367,1.21745,0.0818,90.699,31.1,0.51423,12.13,5.3751,0.3818,0.25638,3.8187,17.44,0.06502,0.028862,0.02902
2020/9/15,"10,785.30",364.01,0.24331,48.316,2.7034,0.093098,0.002829,0.027869,0.07783,59.38,0.44906,5.2325,0.012568,72.95,0.27331,20.2627,2.4655,1.17745,0.0791,90.515,27.11,0.51185,10.95,4.86,0.3539,0.24631,3.469,16.79,0.0609,0.027501,0.02705
2020/9/16,"10,949.50",364.88,0.24674,47.73,2.7118,0.091396,0.002793,0.026381,0.0786,58.33,0.42847,4.9198,0.012445,36.02,0.27088,20.9693,2.4106,1.15716,0.0784,87.821,27.83,0.49442,10.73,5.1193,0.3596,0.25085,3.0252,16.35,0.06072,0.026995,0.02698
2020/9/17,"10,941.30",388.97,0.25209,48.858,2.737,0.094073,0.002807,0.028129,0.0804,59.65,0.44074,5.2198,0.013509,73.34,0.28059,23.8111,2.5656,1.11834,0.0799,91.86,27.06,0.46986,10.99,5.0608,0.3575,0.24971,3.2808,16.23,0.0658,0.02675,0.0261
2020/9/18,"10,933.00",384.2,0.25061,48.557,2.6895,0.091073,0.002787,0.029059,0.07831,57.87,0.41601,5.2232,0.014426,72.26,0.27316,25.2981,2.8037,1.0575,0.079,91.524,27.67,0.47463,10.1,4.9721,0.3368,0.24327,3.0074,15.32,0.06558,0.026165,0.02943
2020/9/19,"11,081.80",385.25,0.25111,48.492,2.7033,0.09142,0.002792,0.027709,0.07858,57.97,0.42912,5.2376,0.015269,72.81,0.27202,24.5503,2.631,1.05831,0.0807,93.524,27.2,0.46623,10.12,4.9392,0.3424,0.2426,3.0393,15.42,0.06659,0.026337,0.02679
2020/9/20,"10,921.50",371.12,0.24641,47.076,2.6726,0.08931,0.002774,0.026874,0.07694,57.59,0.39497,5.1005,0.014462,70.69,0.26282,23.5762,2.5205,1.01127,0.079,91.579,26.37,0.4556,9.74,4.6577,0.3266,0.23759,2.8901,15.49,0.06539,0.025381,0.02639
2020/9/21,"10,416.80",341.3,0.23083,43.147,2.5043,0.079702,0.002606,0.024886,0.06996,51.65,0.36779,4.8544,0.012602,66.77,0.23966,20.0414,2.2628,0.91119,0.07,88.199,23.03,0.41325,8.71,4.0812,0.2882,0.21312,2.5394,13.98,0.05772,0.023208,0.02414
2020/9/22,"10,531.50",344.03,0.23295,44.478,2.572,0.081468,0.002643,0.025012,0.07166,53.3,0.38009,4.9684,0.012347,68.1,0.24366,20.2012,2.3414,0.94274,0.0724,91.763,24.03,0.42044,8.74,4.2124,0.3061,0.2285,3.2291,13.97,0.05479,0.02309,0.02497
2020/9/23,"10,237.30",319.95,0.22145,42.95,2.4413,0.076593,0.002549,0.024847,0.06728,51.74,0.34069,4.862,0.01136,64.76,0.23244,19.6512,2.1707,0.86066,0.0687,86.442,22.81,0.37342,7.61,3.8489,0.2687,0.2124,2.737,12.91,0.05041,0.02162,0.02294
2020/9/24,"10,739.40",349.17,0.23273,44.947,2.5346,0.082543,0.00263,0.026267,0.07036,55.12,0.38248,5.0145,0.012385,67.71,0.24695,21.7988,2.3183,0.93915,0.0756,91.431,24.57,0.4062,9.87,4.4843,0.2939,0.22591,3.0898,14.33,0.05368,0.024598,0.024
2020/9/25,"10,688.80",351.63,0.24155,46.025,2.5437,0.096902,0.002713,0.027122,0.07459,54.84,0.40562,5.0032,0.012909,68.48,0.25554,21.3198,2.3601,0.98098,0.0765,92.121,24.68,0.41404,10.71,4.787,0.3173,0.23219,3.1267,14.26,0.05383,0.022802,0.02412
2020/9/26,"10,727.90",354.25,0.24157,46.047,2.5649,0.095459,0.002697,0.027194,0.07381,56.18,0.3912,5.3683,0.012843,69.04,0.26315,20.9989,2.3948,1.02674,0.0801,94.228,26.2,0.42494,10.3,4.6021,0.3252,0.23275,3.0847,15.07,0.05383,0.024216,0.02475
2020/9/27,"10,776.20",357.23,0.24339,46.078,2.5881,0.101292,0.002697,0.026573,0.07337,55.56,0.39529,5.4583,0.012741,68.77,0.25945,21.1615,2.3701,1.00247,0.0791,96.534,26.23,0.41276,10.79,4.727,0.3203,0.22937,3.0472,14.43,0.05229,0.024278,0.02459
2020/9/28,"10,693.20",354.08,0.24099,45.246,2.5627,0.100429,0.002649,0.026366,0.0732,56.22,0.41274,5.4162,0.012787,67.37,0.26839,20.1127,2.426,0.99627,0.0796,94.38,26.98,0.40053,10.28,4.8214,0.3272,0.23418,3.7445,14.56,0.05335,0.024268,0.02442
2020/9/29,"10,840.90",359.86,0.24274,45.697,2.6,0.101083,0.002673,0.026302,0.07407,61.27,0.40774,5.4196,0.013168,68.45,0.2739,19.68,2.433,0.99556,0.0885,99.934,28.81,0.42365,10.14,5.2995,0.3366,0.23755,4.053,14.31,0.05244,0.024669,0.02393
2020/9/30,"10,776.10",359.39,0.24174,46.258,2.5783,0.101347,0.002634,0.026212,0.07486,64.14,0.4094,5.4047,0.013532,69.15,0.28315,19.0858,2.4335,0.9849,0.0841,108.047,29.32,0.42165,9.87,5.3694,0.345,0.23939,3.9846,14.28,0.05131,0.024503,0.02296
2020/10/1,"10,620.50",353.07,0.23826,46.276,2.5446,0.098012,0.002625,0.025827,0.07316,64.66,0.39885,5.331,0.012737,68.06,0.27207,18.8024,2.3683,0.95116,0.0773,103.145,27.48,0.44011,9.65,5.1385,0.3333,0.23031,4.0006,14.09,0.04892,0.023999,0.02175
2020/10/2,"10,572.30",345.68,0.2339,44.892,2.479,0.092783,0.00259,0.025901,0.07096,63.87,0.38941,5.1839,0.011859,65.96,0.26867,18.0903,2.288,0.92222,0.074,101.094,27.3,0.39407,9.22,4.9013,0.3159,0.22391,3.7573,13.64,0.04724,0.023,0.02126
2020/10/3,"10,544.20",345.6,0.23273,45.518,2.4769,0.093277,0.002597,0.027191,0.071,60.74,0.37608,5.1261,0.011732,65.61,0.26559,17.8138,2.2975,0.90831,0.0751,102.985,28.18,0.39077,9.27,5.0077,0.3151,0.22028,3.7409,14.09,0.04746,0.022802,0.02134
2020/10/4,"10,672.90",352.73,0.24785,46.707,2.5168,0.096816,0.002638,0.02644,0.07289,63.08,0.37622,5.1544,0.01166,66.38,0.27489,18.1195,2.3067,0.92687,0.0753,104.968,29.01,0.39628,9.4,5.3223,0.3121,0.2235,3.627,14.03,0.04745,0.023052,0.02116
2020/10/5,"10,789.50",353.28,0.2503,46.34,2.5251,0.097463,0.002621,0.026423,0.07328,65.76,0.37657,5.1061,0.011382,67.06,0.27117,17.6645,2.2992,0.92673,0.0762,112.077,28.59,0.40068,9.62,5.3765,0.3181,0.22156,3.8057,14.23,0.0483,0.02365,0.02115
2020/10/6,"10,602.60",340.61,0.24567,45.982,2.694,0.092907,0.002602,0.025565,0.07236,61.48,0.35175,5.2463,0.010112,65.24,0.25318,16.5637,2.1719,0.85351,0.0703,105.636,27.7,0.36148,8.77,4.7381,0.2861,0.21063,3.358,13.67,0.04612,0.022934,0.0196
2020/10/7,"10,670.90",341.48,0.24872,46.596,2.6445,0.093734,0.002595,0.025523,0.07231,61.53,0.35739,5.1809,0.011244,66,0.25776,16.7789,2.1958,0.91594,0.071,109.044,27.7,0.39283,8.98,4.878,0.3072,0.21468,3.2605,13.5,0.04493,0.024081,0.01913
2020/10/8,"10,924.10",350.83,0.25113,47.172,2.6039,0.096178,0.002609,0.025707,0.07315,61.95,0.36746,5.1836,0.011002,66.32,0.26249,17.0141,2.2489,0.92319,0.0742,110.461,27.69,0.38277,9.54,5.0362,0.3081,0.21777,3.3624,13.8,0.04736,0.024269,0.0195
2020/10/9,"11,054.20",365.28,0.25291,47.787,2.6401,0.101318,0.002657,0.026264,0.07501,63.52,0.3896,5.2722,0.011468,67.29,0.27017,17.3962,2.3299,0.96304,0.0798,114.824,28.38,0.39714,10.4,5.157,0.3286,0.2221,3.4854,14.23,0.05126,0.025029,0.01962
2020/10/10,"11,298.40",370.16,0.25392,48.861,2.6414,0.104963,0.002666,0.026441,0.07731,66.78,0.39525,5.2936,0.011399,67.95,0.27251,17.5373,2.3006,0.97404,0.0799,114.884,28.38,0.39621,10.52,5.5323,0.3263,0.22012,3.6155,14.35,0.05297,0.025387,0.01991
2020/10/11,"11,371.00",374.19,0.25537,50.455,2.6569,0.106476,0.002681,0.026562,0.07714,72.49,0.39048,5.4578,0.011434,71.68,0.28221,17.7749,2.3546,0.9621,0.0784,124.434,28.52,0.39612,10.85,6.0743,0.3315,0.22183,3.6494,14.44,0.05367,0.025331,0.02007
2020/10/12,"11,533.90",386.68,0.25606,50.605,2.6429,0.109521,0.002667,0.02708,0.0776,73.02,0.39536,5.4684,0.011385,71.65,0.28826,17.9911,2.3456,1.00921,0.0789,127.668,30.72,0.40701,11.42,5.9695,0.3445,0.22032,3.6389,14.44,0.05295,0.025476,0.02001
2020/10/13,"11,423.80",381.23,0.25656,49.892,2.6388,0.109338,0.002637,0.026803,0.07639,70.08,0.41782,5.3532,0.011482,71.24,0.28406,17.5885,2.3306,0.99132,0.077,126.865,30.72,0.40999,11,6.0035,0.3427,0.21706,3.5138,14.31,0.05195,0.025604,0.01939
2020/10/14,"11,420.40",379.15,0.24912,49.814,2.6065,0.107069,0.002638,0.026756,0.07401,68.76,0.38577,5.3851,0.011133,70.07,0.27381,16.9588,2.2547,0.94309,0.0755,126.692,30.84,0.38965,10.89,5.7227,0.3276,0.21471,3.3254,14.05,0.05022,0.02458,0.01926
2020/10/15,"11,503.00",377.45,0.24585,49.549,2.5978,0.106662,0.0026,0.026524,0.07409,68.19,0.39692,5.3347,0.010962,69.25,0.27674,17.2307,2.2304,0.93666,0.0746,127.862,31.31,0.37992,10.75,5.7625,0.3147,0.21292,3.4407,13.84,0.04879,0.024248,0.01982
2020/10/16,"11,322.00",365.17,0.2402,47.581,2.5368,0.104006,0.002604,0.025709,0.079,62.54,0.38956,5.1812,0.010584,66.06,0.26381,17.0161,2.1662,0.90469,0.0712,117.725,30.02,0.36707,10.59,5.4051,0.2997,0.20691,3.2511,13.68,0.0474,0.023218,0.01898
2020/10/17,"11,362.10",368.63,0.24059,46.968,2.5228,0.105979,0.002585,0.025745,0.08173,62.98,0.38431,5.1949,0.010985,67.28,0.26936,17.1911,2.1788,0.92479,0.0738,117.052,30.23,0.38285,10.62,5.4617,0.3136,0.21449,3.2495,13.75,0.04994,0.023299,0.01882
2020/10/18,"11,506.90",377.81,0.24233,47.52,2.5469,0.107334,0.002593,0.02593,0.07943,64.43,0.38868,5.2319,0.011631,67.24,0.2722,17.4237,2.2141,0.93467,0.0762,120.707,30.66,0.38506,10.95,5.7666,0.3155,0.21401,3.4087,13.71,0.04866,0.023443,0.01854
2020/10/19,"11,753.40",379.19,0.24558,47.997,2.5806,0.1087,0.002592,0.025862,0.08507,64.07,0.38949,5.2176,0.011393,74.84,0.27637,17.5692,2.2109,0.90569,0.074,121.577,29.92,0.37635,10.91,5.5063,0.3033,0.21411,3.3415,13.67,0.04897,0.02361,0.019
2020/10/20,"11,913.50",368.35,0.24324,46.905,2.526,0.102259,0.002595,0.026128,0.08076,57.82,0.36392,5.091,0.010781,70.64,0.26305,16.9458,2.1451,0.8647,0.0713,115.273,28.8,0.36687,9.86,5.0261,0.2868,0.20831,3.1698,13.16,0.04829,0.022795,0.01813
2020/10/21,"12,808.70",391.2,0.25102,53.012,2.6065,0.106032,0.002624,0.026717,0.0837,62.82,0.3749,5.3591,0.011355,74.82,0.28087,18.336,2.2851,0.91923,0.0739,119.05,29.74,0.37425,10.81,5.2322,0.3012,0.2152,3.2656,13.4,0.05102,0.023829,0.01871
2020/10/22,"12,974.60",414.05,0.25718,54.346,2.6679,0.110769,0.002647,0.027112,0.08552,65.55,0.38105,5.6162,0.012161,74.89,0.28202,18.6469,2.3396,0.93556,0.0749,124.701,30.65,0.38313,11.96,5.4542,0.3162,0.22338,3.4789,13.88,0.05266,0.024838,0.01962
2020/10/23,"12,934.10",408.52,0.25471,55.431,2.6401,0.10807,0.002644,0.026695,0.08369,63.24,0.37602,5.4814,0.012205,72.14,0.27555,18.129,2.2898,0.93142,0.0734,124.307,30.64,0.37719,12.16,5.37,0.309,0.22162,3.4958,13.54,0.05477,0.024132,0.01914
2020/10/24,"13,117.20",411.92,0.25611,59.263,2.6602,0.107991,0.002634,0.027064,0.08555,64.11,0.37905,5.5247,0.012281,73.32,0.28725,18.3075,2.3104,0.92524,0.0746,126.092,30.64,0.3749,12.7,5.5371,0.3078,0.219,3.4847,13.72,0.05665,0.024287,0.01874
2020/10/25,"13,032.20",406.09,0.25319,58.852,2.7086,0.106351,0.002652,0.026985,0.08298,62.71,0.36857,5.5472,0.011778,71.03,0.27755,17.8508,2.2278,0.91393,0.073,127.419,30.15,0.37252,12.15,5.2903,0.3023,0.215,3.3158,13.42,0.05258,0.023948,0.01888
2020/10/26,"13,061.60",394.11,0.24818,56.826,2.6306,0.103058,0.002665,0.026801,0.08108,60.19,0.35709,5.4332,0.011374,69.12,0.27326,17.0869,2.1721,0.89434,0.0725,128.348,31.04,0.36109,11.73,5.1439,0.2905,0.21343,3.2351,13.1,0.05204,0.023476,0.01868
2020/10/27,"13,657.80",403.15,0.25265,57.861,2.6736,0.102617,0.002674,0.027007,0.0818,61.13,0.36111,5.4631,0.011375,70.68,0.27643,17.0034,2.1939,0.90768,0.0713,130.433,31.5,0.3583,11.94,5.1345,0.2876,0.21351,3.2084,13.22,0.05535,0.024071,0.0184
2020/10/28,"13,278.90",388.14,0.24549,55.838,2.6521,0.098782,0.002583,0.026891,0.07831,56.79,0.3368,5.2742,0.010642,67.91,0.26771,15.876,2.0789,0.84718,0.0659,123.167,30.33,0.33686,11.45,4.8047,0.2768,0.19529,3.0313,12.53,0.0505,0.022605,0.01715
2020/10/29,"13,457.20",386.76,0.24247,54.937,2.6386,0.095417,0.002576,0.026567,0.07745,56.79,0.33672,5.4094,0.010187,67.07,0.25797,15.2823,2.0322,0.81735,0.0641,120.378,29.86,0.33559,11.28,4.6301,0.2567,0.18922,2.8932,13.12,0.04947,0.021924,0.01703
2020/10/30,"13,559.90",382.41,0.23897,54.023,2.5074,0.093313,0.002583,0.02561,0.07663,58.15,0.3254,5.2636,0.010079,69.54,0.25558,14.785,1.9442,0.78777,0.0627,120.234,28.49,0.32282,11.09,4.6124,0.254,0.18702,2.8592,12.97,0.04869,0.020812,0.01687
2020/10/31,"13,797.30",386.42,0.23972,55.73,2.5279,0.092976,0.002568,0.026123,0.07758,58.07,0.32188,5.2705,0.009876,69.94,0.25198,14.7035,1.9608,0.79066,0.0646,123.676,28.51,0.31699,11.23,4.6105,0.2487,0.18531,2.9124,13.16,0.04922,0.020994,0.01679
2020/11/1,"13,759.40",396.29,0.23989,55.636,2.5169,0.098099,0.002576,0.025935,0.07844,58.07,0.33791,5.2274,0.010498,68.57,0.25081,14.9423,2.0053,0.79712,0.0637,123.144,28.51,0.33665,11.55,4.7404,0.2574,0.1907,3.1313,13.41,0.04924,0.020983,0.01706
2020/11/2,"13,561.40",383.53,0.23526,53.815,2.4332,0.092262,0.002514,0.024568,0.07539,54.71,0.32877,4.9794,0.010053,64.86,0.24546,15.2191,1.9231,0.76487,0.0623,114.711,27.8,0.3236,10.79,4.5971,0.247,0.1834,2.972,14.17,0.05045,0.019969,0.01617
2020/11/3,"14,019.90",387.92,0.23954,53.888,2.3646,0.093609,0.002517,0.024504,0.07534,53.11,0.32556,4.8933,0.009241,64.19,0.24415,14.6764,1.8672,0.74536,0.0633,116.746,26.87,0.3146,10.39,4.4736,0.2336,0.18072,2.8651,14.61,0.04795,0.019282,0.0151
2020/11/4,"14,145.60",402.19,0.2375,54.603,2.3501,0.095433,0.002546,0.024276,0.07446,53.98,0.31735,4.869,0.009392,64.44,0.23548,14.0584,1.8293,0.70277,0.063,112.171,26.94,0.31301,10.46,4.3895,0.2387,0.18531,2.761,14.41,0.04774,0.01993,0.01528
2020/11/5,"15,587.10",416.63,0.2455,58.961,2.4456,0.097531,0.002639,0.024987,0.08029,56.63,0.34768,5.0987,0.009714,67.73,0.2483,14.4055,1.9289,0.74758,0.0734,113.58,27.69,0.31656,10.98,4.5066,0.248,0.19089,2.8661,13.98,0.04862,0.021778,0.01699
2020/11/6,"15,577.90",455.72,0.25848,63.13,2.5341,0.109013,0.002757,0.026247,0.08388,61.51,0.37679,5.3549,0.011183,70.05,0.26639,15.7153,2.0705,0.80637,0.0832,113.559,29.06,0.34376,12.17,4.8875,0.2764,0.20429,3.2957,14.32,0.05607,0.023081,0.0194
2020/11/7,"14,828.40",435.4,0.24897,58.856,2.4963,0.101291,0.00267,0.025097,0.07955,57.33,0.34944,5.0779,0.010382,66.57,0.25693,14.8218,1.9493,0.78536,0.0748,105.903,27.76,0.32739,11.75,4.6136,0.2583,0.19242,3.042,13.87,0.05062,0.022166,0.01798
2020/11/8,"15,483.70",454.68,0.2538,61.027,2.5357,0.106568,0.002707,0.025376,0.08149,60.59,0.3665,5.1764,0.011127,68.04,0.26571,15.4442,2.0266,0.81432,0.0867,113.653,28.38,0.33069,12.72,4.8035,0.2663,0.19842,3.1725,13.89,0.05294,0.022392,0.01823
2020/11/9,"15,327.20",444.33,0.25043,59.232,2.4964,0.105337,0.002673,0.024931,0.0796,58.35,0.35425,5.0259,0.011031,68.01,0.25129,15.382,1.9872,0.80781,0.0975,112.311,28.09,0.32863,12.49,5.147,0.2608,0.19389,3.161,15.2,0.05745,0.024674,0.01863
2020/11/10,"15,303.60",450.22,0.25374,57.843,2.4984,0.105976,0.00276,0.024948,0.07962,59,0.38775,5.1343,0.011583,68.75,0.25406,15.5834,2.0046,0.87052,0.0875,112.639,28.19,0.33475,13.02,5.079,0.2888,0.20176,3.2028,15.07,0.05763,0.026851,0.01911
2020/11/11,"15,695.80",463.33,0.25569,59.32,2.4988,0.105992,0.002757,0.025174,0.08034,58.82,0.36531,5.0881,0.011339,69.18,0.25072,15.3933,2.0537,0.8935,0.0826,109.656,27.99,0.34003,12.78,5.0282,0.2785,0.19942,3.4841,16.08,0.05499,0.02608,0.01903
2020/11/12,"16,294.70",462.56,0.25486,60.744,2.4624,0.10456,0.002773,0.02509,0.08058,62.86,0.36055,5.0449,0.010649,77.74,0.24786,15.4367,2.0295,0.85387,0.0832,108.554,27.71,0.36594,12.41,5.0263,0.2708,0.1958,3.4813,14.89,0.05349,0.025643,0.01845
2020/11/15,"15,953.00",448.23,0.26941,62.332,2.4953,0.100569,0.002773,0.02575,0.07989,61.08,0.35935,5.0231,0.011037,74.67,0.24954,15.3135,1.976,0.88413,0.0777,111.936,27.66,0.34211,12.13,4.9809,0.2571,0.19378,3.3167,15.25,0.0577,0.025232,0.01795
2020/11/16,"16,715.80",460.43,0.28778,73.705,2.5815,0.10388,0.002879,0.025703,0.08238,64.42,0.37191,5.394,0.011333,80.51,0.25295,15.7171,2.0722,0.94563,0.0791,114.496,27.96,0.35399,12.62,5.087,0.2705,0.1976,3.4107,16.76,0.05483,0.025161,0.01891
2020/11/17,"17,662.30",481.95,0.30226,76.375,2.7134,0.109511,0.002935,0.026752,0.08637,66.73,0.38265,5.783,0.012345,82.95,0.26506,16.1503,2.203,0.98376,0.0798,121.87,28.56,0.35998,13.37,5.2879,0.2739,0.20502,3.4241,16.08,0.05467,0.026257,0.01886
2020/11/18,"17,774.60",478.52,0.29326,73.376,2.6354,0.10653,0.002904,0.026926,0.08351,63.02,0.36511,6.044,0.011777,79.7,0.25584,15.7039,2.1478,0.92495,0.0767,120.007,28.07,0.3465,13.56,5.1059,0.2671,0.20002,3.3071,16.02,0.05252,0.028145,0.01837
2020/11/19,"17,803.50",471.21,0.30374,81.527,2.6351,0.105885,0.002905,0.025823,0.08398,62.32,0.36494,5.9118,0.011508,82.08,0.25265,16.0726,2.2504,0.91143,0.0774,116.815,28.1,0.34478,13.62,5.1,0.2654,0.1964,3.2509,15.63,0.05325,0.02647,0.01841
2020/11/20,"18,675.20",509.98,0.32995,82.505,2.7784,0.118347,0.002986,0.026308,0.08853,63.2,0.37494,6.0731,0.012052,83.19,0.26562,16.4445,2.3602,0.93537,0.0819,119.443,28.96,0.36235,14.1,5.2675,0.2844,0.20251,3.5166,16.16,0.0532,0.027273,0.01897
2020/11/21,"18,687.20",551.91,0.46343,87.149,3.2317,0.13354,0.00351,0.030601,0.10925,72.59,0.41712,6.6184,0.014433,94.35,0.32462,18.313,2.6953,1.04841,0.0871,127.444,30.5,0.4045,15.45,5.9218,0.3151,0.23398,4.1917,16.65,0.0566,0.031391,0.02421
2020/11/22,"18,412.90",559.4,0.44604,82.883,3.0646,0.145653,0.00334,0.028813,0.1043,68.8,0.39777,6.0321,0.013915,90.44,0.31763,17.1895,2.5595,1.01965,0.0861,122.216,30.04,0.38941,14.5,5.4927,0.2979,0.22019,3.88,16.63,0.05826,0.033948,0.02264
2020/11/23,"18,379.60",609.22,0.6151,89.098,3.3789,0.15454,0.003684,0.031755,0.13228,79.41,0.43824,6.5681,0.016024,93.99,0.35917,19.0961,2.7938,1.10017,0.0904,128.563,30.98,0.4335,15.27,5.8096,0.3364,0.25501,4.2053,16.68,0.06027,0.037554,0.02347
2020/11/24,"19,152.60",605.03,0.69224,89.231,3.5964,0.166995,0.00424,0.035189,0.19585,86.67,0.46439,7.279,0.016144,114.06,0.3832,20.4871,3.0799,1.11338,0.0918,134.26,33.91,0.46401,15.65,5.9558,0.3586,0.26121,4.2373,17.6,0.06632,0.045853,0.02622
2020/11/25,"18,723.00",569.67,0.63224,81.772,3.4266,0.155226,0.003716,0.033061,0.19322,78.26,0.44455,6.9658,0.016602,102.08,0.35501,19.7027,2.9256,1.13674,0.0907,128.248,31.29,0.4708,14.24,5.901,0.3876,0.25671,4.3121,16.42,0.07055,0.042993,0.02461
2020/11/26,"17,162.00",519.32,0.53593,70.939,2.9498,0.138496,0.003245,0.029392,0.16798,70.12,0.40769,6.1393,0.014615,91.67,0.30323,17.1724,2.5247,0.97145,0.08,117.738,28.22,0.40249,12.58,5.3314,0.3038,0.2246,3.5615,14.89,0.06641,0.037009,0.02221
2020/11/27,"17,127.10",518.11,0.5612,69.147,2.8732,0.141462,0.00327,0.029374,0.20649,69.52,0.40303,6.2109,0.014507,92.28,0.31206,17.1131,2.6014,0.96384,0.0804,116.098,28.44,0.3971,12.49,5.3565,0.2992,0.22501,3.5153,14.79,0.06371,0.040284,0.02197
2020/11/28,"17,730.70",537.74,0.62597,72.683,2.9981,0.164933,0.003392,0.030468,0.20014,75.26,0.41554,6.3229,0.015353,109.09,0.33901,17.5333,2.689,1.01243,0.0833,121.175,29.16,0.40861,13.09,5.4375,0.314,0.2295,3.6788,15.48,0.06997,0.043338,0.0234
2020/11/29,"18,185.50",575.45,0.60534,78.901,3.0298,0.166488,0.00344,0.03072,0.19412,75.03,0.41513,6.3901,0.015136,108.09,0.34253,17.686,2.733,1.01823,0.083,123.256,30.09,0.40509,13.37,5.4227,0.3168,0.23591,3.6677,15.57,0.06778,0.042051,0.02312
2020/11/30,"19,698.10",615.92,0.66386,87.664,3.2604,0.172079,0.003551,0.032358,0.20284,78.93,0.42917,6.7349,0.015982,112.96,0.35218,18.5712,2.9315,1.0606,0.0882,130.345,31.49,0.44183,14.26,5.5753,0.3287,0.24372,3.8268,16.04,0.07385,0.043203,0.02399
2020/12/1,"18,770.70",585.66,0.61084,85.089,2.9953,0.155544,0.00332,0.030227,0.18383,74.64,0.39926,6.161,0.014715,103.87,0.32632,17.5297,2.7154,0.99029,0.0864,125.611,30.21,0.42251,13.34,5.2609,0.32,0.23492,3.5865,15.48,0.07207,0.041127,0.02302
2020/12/2,"19,218.80",598.05,0.63065,88.998,3.0602,0.158654,0.003369,0.031203,0.18531,76.77,0.42651,6.2432,0.016396,105.36,0.34408,18.0347,2.7877,1.0053,0.0927,127.819,30.3,0.44072,13.99,5.5152,0.3416,0.2423,3.6829,16.51,0.07283,0.040961,0.02355
2020/12/3,"19,433.30",616.32,0.63032,89.023,3.0801,0.164108,0.003433,0.031662,0.18429,75.67,0.4305,6.5798,0.017389,107.52,0.34862,18.8502,2.8768,1.01173,0.0916,133.121,30.7,0.44086,13.97,5.5111,0.3416,0.243,3.708,16.9,0.07354,0.040494,0.0236
2020/12/4,"18,658.10",567.91,0.55351,79.574,2.8469,0.147822,0.003282,0.029471,0.16156,69.04,0.39278,5.9574,0.015688,98.86,0.32164,17.3045,2.5927,0.93385,0.0863,126.811,29.03,0.39942,12.68,5.0498,0.3257,0.22854,3.4477,15.46,0.06507,0.035942,0.02239
2020/12/5,"19,146.50",596.68,0.58532,83.154,3.0091,0.15993,0.003391,0.03056,0.17183,71.79,0.40806,6.1996,0.017493,103.03,0.34141,17.9604,2.7188,0.95423,0.092,133.376,29.73,0.4222,13.17,5.259,0.3441,0.23581,3.7057,19.02,0.07079,0.03675,0.02303
2020/12/6,"19,379.90",601.68,0.62135,83.574,2.9962,0.158664,0.003388,0.030931,0.17586,74.59,0.39979,6.173,0.017139,102.16,0.33755,17.8904,2.6534,0.97726,0.0898,134.93,29.56,0.41395,13.5,5.2082,0.3361,0.2373,3.6503,20.38,0.07193,0.037747,0.02273
2020/12/7,"19,170.70",591.09,0.60808,83.404,2.9494,0.154046,0.003335,0.030287,0.16812,75.51,0.40452,6.1513,0.018123,101.55,0.31854,17.4498,2.6123,0.94011,0.0887,138.786,29.37,0.42203,13.07,5.0935,0.3297,0.2357,3.5333,18.93,0.07074,0.036392,0.02268
2020/12/8,"18,326.60",555.05,0.55898,76.765,2.8031,0.141265,0.003176,0.027898,0.15268,69.53,0.37947,5.7751,0.016384,95.1,0.29891,16.4695,2.4101,0.89249,0.0844,135.864,27.68,0.3886,12.14,4.7377,0.3013,0.2201,3.2188,16.88,0.06323,0.032109,0.02153
